id,accommodates,bathrooms,bedrooms,cleaning_fee,security_deposit,extra_people,guests_included,minimum_nights,host_is_superhost,Laptop_friendly_workspace,Family_kid_friendly,Host_greets_you,Smoking_is_allowed,distance_to_midcenter,size,host_has_profile_pic_0,host_has_profile_pic_1,instant_bookable_f,instant_bookable_t,is_business_travel_ready_f,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60
23738636,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,True,4.76550515635936,22.0,0,1,0,1,1,1,0,0,0,0
23739103,4,1.0,1.0,15.0,500.0,0.0,1,1,0,False,False,True,False,4.329169827007108,22.0,0,1,0,1,1,1,0,0,0,0
23740022,4,1.0,1.0,25.0,150.0,25.0,1,2,1,False,False,False,False,1.9908722512038945,22.0,0,1,1,0,1,1,0,0,0,0
23740543,1,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,False,False,4.743812138732603,15.0,0,1,1,0,1,1,0,0,0,0
23742887,4,2.0,2.0,80.0,250.0,0.0,1,3,0,False,False,False,False,4.1413044436945885,125.0,0,1,1,0,1,0,1,0,0,0
23742903,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,True,False,3.6307519556596204,100.0,0,1,1,0,1,1,0,0,0,0
23744441,2,1.0,1.0,0.0,600.0,35.0,2,2,0,False,False,False,False,3.2376931232790587,22.0,0,1,1,0,1,0,1,0,0,0
23745953,1,1.5,0.0,25.0,0.0,10.0,1,14,0,False,False,False,False,3.4025292609563556,22.0,0,1,1,0,1,1,0,0,0,0
23746896,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,2.830253033640138,22.0,0,1,1,0,1,0,1,0,0,0
23747623,1,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,3.764256045833823,15.0,0,1,0,1,1,1,0,0,0,0
23748559,2,1.0,1.0,20.0,0.0,0.0,1,1,0,False,False,True,False,4.548385456548545,22.0,0,1,1,0,1,1,0,0,0,0
23749216,2,1.0,0.0,0.0,0.0,0.0,1,3,0,False,False,False,False,4.9524704360141865,22.0,0,1,0,1,1,1,0,0,0,0
23749409,2,1.0,0.0,50.0,0.0,10.0,1,3,0,False,False,False,False,3.7635231877688984,50.0,0,1,0,1,1,1,0,0,0,0
23750840,2,1.0,2.0,30.0,0.0,0.0,1,2,0,False,False,False,False,3.18483263276825,20.0,0,1,1,0,1,1,0,0,0,0
23755739,16,2.0,4.0,0.0,0.0,9.0,2,2,0,False,False,False,False,19.971074659515846,22.0,0,1,0,1,1,0,1,0,0,0
23756513,4,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,4.314507869679702,22.0,0,1,0,1,1,1,0,0,0,0
23757246,2,1.0,1.0,0.0,0.0,0.0,1,5,0,False,False,False,True,3.265913283892978,15.0,0,1,1,0,1,1,0,0,0,0
23758584,3,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,3.9080523966319327,22.0,0,1,0,1,1,1,0,0,0,0
23758953,2,1.0,1.0,20.0,0.0,20.0,1,1,1,False,False,False,True,5.205671065216552,97.0,0,1,0,1,1,0,1,0,0,0
23759124,2,1.0,1.0,20.0,0.0,20.0,1,1,1,False,False,False,True,5.026668900423114,97.0,0,1,0,1,1,0,1,0,0,0
23759210,2,1.0,1.0,0.0,0.0,0.0,1,5,0,False,False,False,False,6.788384140623542,15.0,0,1,1,0,1,1,0,0,0,0
23759280,2,1.5,1.0,20.0,0.0,0.0,1,1,0,False,False,True,False,3.8192010630469753,15.0,0,1,1,0,1,1,0,0,0,0
23759740,2,1.0,1.0,20.0,300.0,10.0,1,1,1,False,False,False,False,0.6336633808038705,50.0,0,1,1,0,1,0,1,0,0,0
23761144,4,1.5,2.0,0.0,0.0,0.0,1,60,0,False,False,True,False,15.483124895687107,30.0,0,1,0,1,1,0,0,1,0,0
23761166,2,1.0,1.0,0.0,0.0,10.0,1,1,0,False,False,True,False,5.753637187520755,22.0,0,1,1,0,1,1,0,0,0,0
23762997,2,1.0,1.0,0.0,100.0,0.0,1,30,0,False,False,False,False,2.0017371192270117,22.0,0,1,1,0,1,0,0,1,0,0
23763058,2,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,3.6895776967802427,15.0,0,1,0,1,1,1,0,0,0,0
23763605,3,1.0,0.0,15.0,0.0,0.0,2,2,0,False,False,False,False,3.544457537834657,22.0,0,1,0,1,1,0,1,0,0,0
23763971,2,1.0,1.0,0.0,0.0,0.0,1,3,1,False,False,False,True,3.2217306141667903,15.0,0,1,0,1,1,1,0,0,0,0
23764131,2,1.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,2.1482419325153104,22.0,0,1,1,0,1,1,0,0,0,0
23765083,1,1.0,0.0,0.0,0.0,0.0,1,5,0,False,False,False,False,2.177304448986487,22.0,0,1,1,0,1,1,0,0,0,0
23765921,1,0.5,1.0,5.0,0.0,15.0,1,4,0,False,False,False,True,6.826079184856212,22.0,0,1,0,1,1,0,0,1,0,0
23767210,2,1.0,1.0,20.0,0.0,0.0,1,2,0,False,False,False,False,3.7658683176672287,30.0,0,1,0,1,1,0,1,0,0,0
23767460,2,1.0,1.0,0.0,100.0,0.0,1,2,1,False,False,False,False,7.190060188080916,10.0,0,1,0,1,1,1,0,0,0,0
23768719,4,1.0,2.0,50.0,0.0,0.0,1,2,1,False,False,False,False,2.253765946601738,22.0,0,1,0,1,1,0,1,0,0,0
23769479,2,1.0,1.0,0.0,0.0,15.0,1,2,0,False,False,True,False,3.475606803963558,22.0,0,1,1,0,1,1,0,0,0,0
23769778,2,2.0,1.0,45.0,90.0,14.0,1,2,0,False,False,True,False,3.411917346920855,22.0,0,1,0,1,1,0,1,0,0,0
23770651,3,1.0,0.0,0.0,100.0,10.0,1,7,0,False,False,True,True,2.8331259976397694,10.0,0,1,0,1,1,0,0,1,0,0
23776073,2,1.0,1.0,20.0,200.0,10.0,1,4,0,False,False,True,False,4.081124353553212,22.0,0,1,1,0,1,0,0,1,0,0
23776214,2,1.0,1.0,50.0,200.0,0.0,1,2,0,False,False,False,False,3.144518629936067,22.0,0,1,1,0,1,0,1,0,0,0
23778937,2,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,False,True,3.522538390586626,10.0,0,1,0,1,1,1,0,0,0,0
23779532,2,1.0,1.0,40.0,0.0,0.0,1,2,0,False,False,True,True,3.2310390089968353,22.0,0,1,0,1,1,1,0,0,0,0
23781740,3,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,False,False,6.221179361929632,22.0,0,1,1,0,1,0,0,1,0,0
23782004,1,2.5,1.0,0.0,0.0,50.0,1,1,0,False,False,False,False,5.128334988914006,22.0,0,1,1,0,1,1,0,0,0,0
23782267,2,2.0,1.0,56.0,92.0,17.0,1,2,0,False,False,False,True,3.29126293487378,22.0,0,1,0,1,1,0,0,1,0,0
23782669,4,1.0,2.0,30.0,100.0,13.0,2,2,1,False,False,False,False,13.25864984149532,12.0,0,1,1,0,1,0,1,0,0,0
23782684,2,1.0,0.0,0.0,0.0,0.0,1,14,0,False,False,False,False,5.34285359054684,10.0,0,1,1,0,1,1,0,0,0,0
23782881,2,1.0,0.0,30.0,100.0,20.0,1,13,0,False,False,False,False,12.030030944154545,15.0,0,1,1,0,1,1,0,0,0,0
23783691,4,2.0,2.0,200.0,1000.0,0.0,1,90,1,False,False,True,False,5.094762186516872,22.0,0,1,1,0,1,0,0,1,0,0
23784479,2,1.0,1.0,40.0,1000.0,15.0,1,31,0,False,False,False,False,4.625292654623518,22.0,0,1,1,0,1,1,0,0,0,0
23784852,2,1.0,1.0,15.0,0.0,10.0,1,3,0,False,False,True,False,4.036762841864982,400.0,0,1,0,1,1,1,0,0,0,0
23785647,4,1.0,2.0,120.0,150.0,0.0,1,62,0,False,False,True,False,3.2633651476240706,22.0,0,1,0,1,1,0,0,1,0,0
23785904,4,1.0,0.0,0.0,150.0,15.0,1,2,0,False,False,False,False,2.2677210784672552,15.0,0,1,0,1,1,0,1,0,0,0
23786410,2,1.0,1.0,10.0,0.0,10.0,1,10,0,False,False,True,True,3.697732008232598,22.0,0,1,0,1,1,0,0,1,0,0
23786884,4,1.0,1.0,35.0,0.0,0.0,1,2,1,False,False,True,False,15.626138248896586,25.0,0,1,0,1,1,1,0,0,0,0
23786917,3,1.0,2.0,25.0,0.0,10.0,1,1,1,False,False,True,False,5.2672548342150005,22.0,0,1,0,1,1,1,0,0,0,0
23786962,2,1.0,0.0,0.0,950.0,0.0,1,30,0,False,False,True,False,5.529968916611491,22.0,0,1,1,0,1,0,0,1,0,0
23787910,2,1.0,1.0,15.0,4000.0,15.0,1,3,0,False,False,True,False,4.129249529140186,10.0,0,1,1,0,1,0,0,1,0,0
23788129,2,1.0,0.0,0.0,0.0,0.0,1,2,0,False,False,False,False,4.340705020883107,22.0,0,1,0,1,1,1,0,0,0,0
23790730,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,True,True,3.2571706276212606,22.0,0,1,1,0,1,0,0,1,0,0
23793795,2,1.0,1.0,20.0,0.0,8.0,1,1,0,False,False,False,False,2.5442819532950387,22.0,0,1,0,1,1,1,0,0,0,0
23796311,2,1.0,1.0,0.0,0.0,10.0,1,5,0,False,False,False,False,4.165935302230218,38.0,0,1,0,1,1,0,1,0,0,0
23797584,2,1.0,0.0,45.0,200.0,0.0,1,2,0,False,False,False,False,6.173026219343003,22.0,0,1,1,0,1,0,1,0,0,0
23799290,3,1.0,1.0,0.0,0.0,0.0,1,7,0,False,False,False,True,2.8746880460716,61.0,0,1,1,0,1,1,0,0,0,0
23802496,1,1.0,1.0,10.0,0.0,5.0,1,2,0,False,False,False,False,4.5808386674993065,12.0,0,1,1,0,1,1,0,0,0,0
23807958,2,1.5,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,1.0574852737331708,10.0,0,1,0,1,1,0,1,0,0,0
23808124,3,4.0,1.0,10.0,0.0,25.0,1,2,0,False,False,False,True,0.947685357137336,600.0,0,1,0,1,1,1,0,0,0,0
23808939,2,1.0,1.0,30.0,0.0,0.0,1,1,0,False,False,True,False,2.024042985157128,15.0,0,1,1,0,1,1,0,0,0,0
23809073,6,1.0,0.0,25.0,0.0,18.0,2,1,0,False,False,False,False,5.869240476819222,55.0,0,1,0,1,1,0,1,0,0,0
23810210,2,1.0,1.0,35.0,1000.0,15.0,1,4,0,False,False,False,False,2.8260844475698454,22.0,0,1,1,0,1,0,0,1,0,0
23813433,4,1.0,2.0,0.0,0.0,0.0,1,1,0,False,False,False,False,5.2238689120624535,90.0,0,1,0,1,1,1,0,0,0,0
23815702,3,1.0,1.0,0.0,0.0,5.0,1,7,0,False,False,False,True,4.776965998256169,22.0,0,1,1,0,1,1,0,0,0,0
23819598,2,1.0,1.0,20.0,0.0,0.0,1,2,0,False,False,False,False,2.8022004959407956,22.0,0,1,1,0,1,1,0,0,0,0
23819602,1,1.0,0.0,0.0,0.0,0.0,1,3,0,False,False,False,False,4.650325483971199,20.0,0,1,1,0,1,1,0,0,0,0
23820037,2,1.0,0.0,0.0,0.0,0.0,1,2,0,False,False,False,False,2.093625402506233,10.0,0,1,0,1,1,1,0,0,0,0
23820741,2,1.0,1.0,90.0,1500.0,0.0,1,3,0,False,False,False,False,2.1521033252580746,22.0,0,1,0,1,1,0,1,0,0,0
23820977,1,1.0,0.0,10.0,100.0,0.0,1,14,0,False,False,False,False,5.953026135574719,22.0,0,1,1,0,1,1,0,0,0,0
23821600,2,1.0,1.0,8.0,0.0,18.0,1,1,1,False,False,True,False,4.896805078883848,15.0,0,1,0,1,1,1,0,0,0,0
23821976,2,1.0,1.0,0.0,0.0,0.0,1,5,0,False,False,False,True,5.0636822099689205,10.0,0,1,0,1,1,0,1,0,0,0
23823410,4,1.0,1.0,49.0,500.0,20.0,2,3,1,False,False,False,False,1.5798192189889,10.0,0,1,1,0,1,0,1,0,0,0
23823664,6,1.5,3.0,100.0,1000.0,50.0,2,2,0,False,False,False,False,2.2434652338795935,180.0,0,1,1,0,1,0,1,0,0,0
23823848,2,1.0,1.0,0.0,0.0,10.0,1,7,0,False,False,False,False,6.162837199981803,23.0,0,1,0,1,1,1,0,0,0,0
23828660,1,1.0,1.0,10.0,0.0,0.0,1,1,0,False,False,True,False,4.05522648469191,22.0,0,1,0,1,1,1,0,0,0,0
23830963,6,1.0,2.0,35.0,0.0,15.0,1,2,0,False,False,False,True,4.068258439696884,20.0,0,1,1,0,1,1,0,0,0,0
23831320,1,1.0,1.0,0.0,0.0,0.0,1,25,0,False,False,False,False,3.315396402761919,22.0,0,1,0,1,1,1,0,0,0,0
23833450,2,1.0,1.0,25.0,100.0,0.0,1,2,0,False,False,True,False,11.77204558082978,15.0,0,1,0,1,1,0,1,0,0,0
23833469,2,1.0,1.0,45.0,0.0,5.0,1,1,0,False,False,False,False,3.270610999117065,75.0,0,1,0,1,1,0,1,0,0,0
23833788,2,1.0,1.0,15.0,0.0,20.0,1,2,0,False,False,True,False,3.8082016269625774,15.0,0,1,1,0,1,0,1,0,0,0
23834215,4,1.0,2.0,10.0,1000.0,30.0,1,5,0,False,False,False,False,4.679806004954521,60.0,0,1,1,0,1,1,0,0,0,0
23834311,9,1.0,2.0,60.0,500.0,15.0,4,2,0,False,False,True,False,3.1004156788179364,22.0,0,1,1,0,1,0,0,1,0,0
23834344,1,1.0,0.0,15.0,150.0,0.0,1,7,0,False,False,False,False,3.8197255374790937,22.0,0,1,1,0,1,1,0,0,0,0
23836532,2,1.0,1.0,0.0,0.0,5.0,1,3,0,False,False,False,False,2.8879447311752653,22.0,0,1,1,0,1,1,0,0,0,0
23837301,4,1.0,2.0,40.0,500.0,10.0,2,3,0,False,False,True,False,4.634071605995461,22.0,0,1,0,1,1,0,0,1,0,0
23838011,2,1.0,1.0,10.0,0.0,10.0,1,2,1,False,False,False,False,4.108676572219452,22.0,0,1,0,1,1,1,0,0,0,0
23838199,1,1.0,0.0,0.0,0.0,0.0,1,4,0,False,False,False,False,3.7833620525791263,22.0,0,1,0,1,1,1,0,0,0,0
23838568,2,1.0,1.0,15.0,0.0,10.0,1,2,0,False,False,True,False,4.292001087595165,22.0,0,1,1,0,1,1,0,0,0,0
23838840,2,1.0,1.0,0.0,0.0,0.0,1,5,0,False,False,True,False,1.7566349777208476,22.0,0,1,1,0,1,0,1,0,0,0
23838917,4,1.0,1.0,5.0,0.0,0.0,1,3,0,False,False,False,False,2.8042901818618264,10.0,0,1,0,1,1,0,0,1,0,0
23839778,2,1.5,1.0,5.0,0.0,5.0,1,1,1,False,False,True,False,3.442922013851989,22.0,0,1,1,0,1,0,1,0,0,0
23840312,4,1.0,2.0,40.0,600.0,50.0,4,3,0,False,False,False,False,1.2472593819533269,22.0,0,1,0,1,1,0,0,1,0,0
23840910,2,1.0,1.0,35.0,0.0,10.0,1,2,0,False,False,True,False,1.2634043762657017,22.0,0,1,0,1,1,1,0,0,0,0
23841135,4,1.0,1.0,35.0,350.0,25.0,1,3,0,False,False,False,False,3.943972952341722,22.0,0,1,1,0,1,0,0,1,0,0
23846393,2,1.0,1.0,40.0,300.0,0.0,1,14,0,False,False,True,False,5.499568166805653,15.0,0,1,1,0,1,1,0,0,0,0
23848179,1,1.0,1.0,20.0,0.0,0.0,1,3,0,False,False,False,False,2.6515412127361193,22.0,0,1,1,0,1,0,0,1,0,0
23848259,2,1.0,0.0,15.0,1000.0,27.0,1,2,0,False,False,False,False,5.327983840257467,22.0,0,1,1,0,1,0,1,0,0,0
23848408,3,1.0,1.0,25.0,0.0,35.0,2,4,0,False,False,False,False,2.6903959249406677,55.0,0,1,0,1,1,0,0,1,0,0
23850863,2,1.0,1.0,0.0,0.0,0.0,1,18,0,False,False,False,False,6.804453369048563,100.0,0,1,0,1,1,1,0,0,0,0
23851529,2,1.5,1.0,20.0,0.0,0.0,1,2,0,False,False,False,False,5.588373306199921,10.0,0,1,1,0,1,1,0,0,0,0
23852412,2,1.0,1.0,10.0,0.0,15.0,1,2,0,False,False,False,False,1.7773009197546714,22.0,0,1,1,0,1,0,0,1,0,0
23852467,2,1.0,1.0,4.0,0.0,0.0,1,3,0,False,False,True,False,1.6204817071720212,10.0,0,1,0,1,1,0,1,0,0,0
23853035,9,1.5,2.0,90.0,500.0,0.0,1,1,0,False,False,True,False,2.462405904253011,22.0,0,1,0,1,1,0,0,1,0,0
23853837,4,1.0,2.0,59.0,500.0,40.0,4,3,1,False,False,True,False,0.4394445332275497,22.0,0,1,1,0,1,0,0,1,0,0
23854036,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,4.8803507316447705,15.0,0,1,1,0,1,0,1,0,0,0
23854303,2,1.0,1.0,20.0,0.0,20.0,2,3,0,False,False,False,True,4.73835736600436,22.0,0,1,1,0,1,1,0,0,0,0
23855094,2,1.0,1.0,15.0,0.0,10.0,1,2,0,False,False,False,False,3.091794753342993,12.0,0,1,0,1,1,0,1,0,0,0
23855318,2,1.0,1.0,40.0,150.0,0.0,1,4,0,False,False,True,True,4.815339188300815,10.0,0,1,1,0,1,1,0,0,0,0
23855396,4,1.0,1.0,0.0,0.0,15.0,2,5,0,False,False,False,False,9.005285668594393,10.0,0,1,0,1,1,0,1,0,0,0
23856754,2,1.0,1.0,15.0,0.0,8.0,1,2,1,False,False,False,False,1.1123049452528808,22.0,0,1,0,1,1,0,1,0,0,0
23857526,2,1.0,0.0,0.0,0.0,0.0,1,3,0,False,False,False,True,4.24709640512993,22.0,0,1,1,0,1,1,0,0,0,0
23863319,2,1.0,1.0,0.0,0.0,15.0,1,4,1,False,False,False,True,4.044593972692687,20.0,0,1,0,1,1,0,1,0,0,0
23864602,2,1.0,1.0,50.0,0.0,0.0,1,3,0,False,False,False,False,7.7920913883422545,0.0,0,1,1,0,1,1,0,0,0,0
23867497,3,1.0,1.0,0.0,0.0,0.0,1,1,0,False,False,False,False,0.12973821277403827,22.0,0,1,0,1,1,1,0,0,0,0
23867516,4,1.0,2.0,50.0,200.0,0.0,1,30,0,False,False,True,False,15.141043063198673,22.0,0,1,1,0,1,0,0,1,0,0
23869010,2,1.0,1.0,0.0,0.0,20.0,1,3,0,False,False,False,False,16.414039074855996,22.0,0,1,1,0,1,1,0,0,0,0
23871170,2,1.0,1.0,10.0,100.0,10.0,2,2,0,False,False,True,False,6.580044166008291,22.0,0,1,1,0,1,0,0,1,0,0
23872461,1,1.0,0.0,10.0,100.0,0.0,1,5,0,False,False,False,False,6.028078712174525,22.0,0,1,1,0,1,1,0,0,0,0
23872921,3,1.0,1.0,33.0,0.0,0.0,1,2,0,False,False,True,True,3.612300554816951,10.0,0,1,0,1,1,0,0,1,0,0
23874311,4,1.0,1.0,35.0,100.0,25.0,3,2,0,False,False,True,False,9.818000179432172,20.0,0,1,1,0,1,1,0,0,0,0
23875354,1,1.0,1.0,0.0,1000.0,20.0,1,3,1,False,False,True,False,5.301581514369941,40.0,0,1,0,1,1,0,1,0,0,0
23875821,6,1.0,3.0,0.0,0.0,0.0,1,2,1,False,False,True,True,3.712740125245216,10.0,0,1,1,0,1,1,0,0,0,0
23876403,1,1.0,1.0,4.0,100.0,24.0,1,2,0,False,False,False,False,4.854336995318891,20.0,0,1,1,0,1,1,0,0,0,0
23877584,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,True,True,7.43710789974162,22.0,0,1,0,1,1,1,0,0,0,0
23878241,2,1.5,0.0,0.0,0.0,8.0,1,4,0,False,False,False,True,5.1254999479465555,22.0,0,1,1,0,1,1,0,0,0,0
23878511,4,1.0,2.0,70.0,0.0,0.0,4,3,0,False,False,True,False,7.311321156065758,20.0,0,1,0,1,1,1,0,0,0,0
23878675,4,1.0,2.0,0.0,0.0,0.0,1,4,0,False,False,True,False,4.614162546519921,22.0,0,1,0,1,1,1,0,0,0,0
23879469,1,1.5,1.0,0.0,0.0,12.0,1,4,0,False,False,False,False,4.8444106181565685,22.0,0,1,1,0,1,1,0,0,0,0
23880908,4,1.0,1.0,0.0,200.0,10.0,1,1,0,False,False,False,False,3.7571985152222815,50.0,0,1,0,1,1,0,1,0,0,0
23885727,4,1.0,1.0,30.0,500.0,10.0,2,3,0,False,False,True,False,4.210768117785121,22.0,0,1,1,0,1,0,0,1,0,0
23886516,3,1.5,1.0,40.0,800.0,10.0,1,1,1,False,False,False,False,3.889545393129447,61.0,0,1,0,1,1,0,0,1,0,0
23886821,2,1.0,2.0,0.0,0.0,30.0,1,2,0,False,False,True,False,7.7875320460954995,22.0,0,1,1,0,1,1,0,0,0,0
23887601,3,1.0,1.0,40.0,100.0,15.0,2,2,0,False,False,False,False,2.708211739471385,75.0,0,1,0,1,1,1,0,0,0,0
23888008,4,1.0,1.0,15.0,90.0,15.0,1,1,0,False,False,False,False,4.999008124569003,140.0,0,1,0,1,1,0,0,1,0,0
23888113,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,1.2416224876967237,22.0,0,1,1,0,1,1,0,0,0,0
23889383,4,1.0,2.0,35.0,300.0,15.0,1,1,1,False,False,False,False,4.653822165820359,22.0,0,1,0,1,1,0,1,0,0,0
23889449,2,1.0,1.0,0.0,0.0,5.0,1,6,0,False,False,False,False,3.903825597193983,40.0,0,1,1,0,1,1,0,0,0,0
23892067,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,2.341037411758323,30.0,0,1,1,0,1,0,1,0,0,0
23892103,2,1.0,1.0,15.0,0.0,5.0,2,3,0,False,False,True,False,4.063491226748246,22.0,0,1,1,0,1,0,1,0,0,0
23892751,2,1.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,7.597386540523047,10.0,0,1,1,0,1,0,1,0,0,0
23893441,1,1.0,1.0,60.0,500.0,15.0,2,5,0,False,False,False,False,1.166795160217668,22.0,0,1,1,0,1,1,0,0,0,0
23896053,2,1.0,1.0,35.0,200.0,50.0,2,2,1,False,False,True,False,1.4583828753573054,26.0,0,1,1,0,1,0,0,1,0,0
23898321,2,1.0,1.0,10.0,0.0,10.0,1,2,1,False,False,False,True,2.217534739402668,72.0,0,1,1,0,1,0,0,1,0,0
23899431,1,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,True,False,7.86393789240417,22.0,0,1,0,1,1,0,1,0,0,0
23899715,2,1.0,2.0,45.0,150.0,15.0,1,3,0,False,False,True,False,5.042379577396041,15.0,0,1,1,0,1,0,1,0,0,0
23899752,4,1.0,2.0,0.0,200.0,0.0,1,2,0,False,False,True,False,4.149553683384089,10.0,0,1,1,0,1,0,1,0,0,0
23899967,2,1.0,1.0,20.0,0.0,0.0,1,1,0,False,False,False,False,5.289876343244179,22.0,0,1,1,0,1,1,0,0,0,0
23900019,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,1.785616990108292,15.0,0,1,0,1,1,1,0,0,0,0
23900580,2,1.0,1.0,10.0,0.0,10.0,1,2,1,False,False,True,False,5.928935882966711,20.0,0,1,0,1,1,1,0,0,0,0
23900814,2,1.0,1.0,30.0,0.0,15.0,2,3,0,False,False,True,False,2.7091132539006453,22.0,0,1,1,0,1,0,0,1,0,0
23901124,2,1.0,1.0,10.0,0.0,5.0,1,1,0,False,False,False,False,6.112819946387283,22.0,0,1,0,1,1,0,1,0,0,0
23902581,2,1.0,1.0,5.0,0.0,0.0,1,2,0,False,False,True,False,3.0121533741351323,24.0,0,1,0,1,1,1,0,0,0,0
23908262,2,1.0,2.0,0.0,0.0,0.0,1,6,0,False,False,False,False,3.1301726239342176,22.0,0,1,0,1,1,1,0,0,0,0
23909254,3,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,3.982557055792077,22.0,0,1,0,1,1,1,0,0,0,0
23910505,5,1.0,2.0,30.0,0.0,0.0,1,2,0,False,False,False,False,4.7410127521886345,22.0,0,1,0,1,1,0,0,1,0,0
23911359,2,1.0,1.0,10.0,0.0,10.0,2,2,0,False,False,True,False,3.118243757883984,22.0,0,1,0,1,1,0,0,1,0,0
23911427,2,1.0,1.0,30.0,100.0,10.0,2,5,0,False,False,False,False,3.7729111817009064,22.0,0,1,1,0,1,1,0,0,0,0
23912324,1,1.0,1.0,0.0,0.0,10.0,1,6,0,False,False,False,True,4.464343785678996,22.0,0,1,0,1,1,0,0,1,0,0
23913034,4,1.0,1.0,80.0,0.0,0.0,1,30,0,False,False,False,False,8.2520958819404,22.0,0,1,1,0,1,0,0,1,0,0
23916642,2,1.0,1.0,15.0,100.0,0.0,1,2,0,False,False,True,True,3.1644045982975806,10.0,0,1,0,1,1,0,1,0,0,0
23919240,1,2.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,True,7.978419517684829,22.0,0,1,1,0,1,1,0,0,0,0
23919851,1,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,False,False,3.809131037824449,22.0,0,1,1,0,1,1,0,0,0,0
23920913,1,1.0,1.0,0.0,0.0,0.0,1,16,0,False,False,False,False,4.114471220121183,22.0,0,1,0,1,1,1,0,0,0,0
23921001,2,1.0,1.0,35.0,200.0,0.0,1,3,0,False,False,False,False,5.061176061624668,65.0,0,1,1,0,1,1,0,0,0,0
23926148,4,1.0,2.0,30.0,0.0,20.0,2,2,1,False,False,True,True,3.6527778969600133,22.0,0,1,0,1,1,1,0,0,0,0
23932975,2,1.0,1.0,0.0,0.0,0.0,1,2,0,False,False,True,True,5.675184450754082,22.0,0,1,0,1,1,0,1,0,0,0
23934610,2,1.0,1.0,20.0,100.0,20.0,2,2,0,False,False,True,False,1.308239614522854,22.0,0,1,0,1,1,0,0,1,0,0
23935264,3,1.0,1.0,10.0,100.0,15.0,2,2,0,False,False,False,True,4.207587294669959,22.0,0,1,0,1,1,1,0,0,0,0
23935334,2,1.0,1.0,0.0,0.0,20.0,1,1,1,False,False,True,False,5.163716489034767,20.0,0,1,0,1,1,1,0,0,0,0
23935520,4,1.0,1.0,25.0,150.0,25.0,1,1,0,False,False,False,True,3.2426589818373315,22.0,0,1,1,0,1,1,0,0,0,0
23937104,1,1.0,1.0,40.0,0.0,0.0,1,1,0,False,False,True,False,4.324196155770354,15.0,0,1,1,0,1,0,1,0,0,0
23937878,2,1.0,0.0,30.0,0.0,10.0,2,2,1,False,False,False,False,5.174458626341163,60.0,0,1,0,1,1,0,1,0,0,0
23938455,4,1.0,2.0,20.0,150.0,5.0,1,4,0,False,False,False,False,3.5310947616847193,30.0,0,1,1,0,1,1,0,0,0,0
23938462,2,1.0,1.0,35.0,0.0,0.0,1,3,1,False,False,True,False,2.867288406387475,22.0,0,1,1,0,1,0,1,0,0,0
23939036,2,1.0,1.0,4.0,0.0,5.0,1,1,1,False,False,True,False,8.12370617687797,22.0,0,1,1,0,1,0,1,0,0,0
23940426,3,1.0,1.0,12.0,0.0,20.0,1,3,1,False,False,True,False,3.7169219826917304,22.0,0,1,0,1,1,0,1,0,0,0
23942431,2,1.0,0.0,20.0,150.0,30.0,1,2,1,False,False,True,False,11.119537845609932,10.0,0,1,0,1,1,0,0,1,0,0
23944305,5,1.0,1.0,20.0,0.0,10.0,2,1,0,False,False,False,False,4.254569435246335,10.0,0,1,0,1,1,0,1,0,0,0
23944453,2,1.0,1.0,30.0,200.0,0.0,2,2,1,False,False,False,False,2.7037208349089834,22.0,0,1,1,0,1,1,0,0,0,0
23948803,1,2.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,True,3.4603430159077377,22.0,0,1,1,0,1,1,0,0,0,0
23950686,2,1.0,1.0,10.0,0.0,5.0,1,4,1,False,False,False,False,3.9345573246346186,22.0,0,1,0,1,1,0,1,0,0,0
23950811,2,1.0,1.0,0.0,0.0,0.0,1,3,0,False,False,False,False,3.985436773672802,22.0,0,1,0,1,1,0,0,1,0,0
